appearance_id,game_id,player_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
3106429_542776,3106429,542776,2018-09-26,Jonathan Amon,DKP,0,0,1,0,61
3099229_411302,3099229,411302,2018-09-28,Brendan Hines-Ike,BE1,1,0,0,0,90
3047534_245893,3047534,245893,2018-09-29,Matt Miazga,FR1,1,0,0,0,90
3050231_145466,3050231,145466,2018-09-29,Tim Ream,GB1,0,0,0,0,90
3050234_255916,3050234,255916,2018-09-29,DeAndre Yedlin,GB1,0,0,0,1,80
3058460_332697,3058460,332697,2018-09-29,Weston McKennie,L1,0,0,0,0,28
3058462_315779,3058462,315779,2018-09-29,Christian Pulisic,L1,0,0,0,0,68
3058467_124732,3058467,124732,2018-09-29,John Anthony Brooks,L1,1,0,0,0,90
3058468_58500,3058468,58500,2018-09-29,Alfredo Morales,L1,1,0,0,0,90
3061059_336160,3061059,336160,2018-09-29,Andrija Novakovich,NL1,0,0,0,0,90
3080240_223047,3080240,223047,2018-09-29,Emerson Hyndman,SC1,0,0,0,0,64
3047538_355369,3047538,355369,2018-09-30,Jordan,FR1,0,0,0,0,10
3058464_72519,3058464,72519,2018-09-30,Bobby Wood,L1,0,0,0,1,45
3063631_483047,3063631,483047,2018-09-30,Seyi Adekoya,DK1,0,0,0,0,71
3099234_209019,3099234,209019,2018-09-30,Kenny Saief,BE1,0,0,0,0,8
3063628_542776,3063628,542776,2018-10-01,Jonathan Amon,DK1,0,0,0,0,78
3097985_332697,3097985,332697,2018-10-03,Weston McKennie,CL,1,0,1,0,90
3098700_209019,3098700,209019,2018-10-04,Kenny Saief,EL,0,0,0,0,24
3058473_124732,3058473,124732,2018-10-05,John Anthony Brooks,L1,0,0,0,0,90
3050243_255916,3050243,255916,2018-10-06,DeAndre Yedlin,GB1,0,0,0,0,90
3058474_72519,3058474,72519,2018-10-06,Bobby Wood,L1,0,0,2,0,77
3058477_332697,3058477,332697,2018-10-06,Weston McKennie,L1,0,0,1,0,79
3058477_58500,3058477,58500,2018-10-06,Alfredo Morales,L1,0,0,0,0,90
3080243_223047,3080243,223047,2018-10-06,Emerson Hyndman,SC1,0,0,1,0,66
3099239_411302,3099239,411302,2018-10-06,Brendan Hines-Ike,BE1,0,0,0,0,90
3047543_245893,3047543,245893,2018-10-07,Matt Miazga,FR1,1,0,0,0,90
3050240_145466,3050240,145466,2018-10-07,Tim Ream,GB1,0,0,0,0,54
3061070_336160,3061070,336160,2018-10-07,Andrija Novakovich,NL1,0,0,0,0,90
3063642_542776,3063642,542776,2018-10-07,Jonathan Amon,DK1,0,0,0,0,90
3063647_483047,3063647,483047,2018-10-07,Seyi Adekoya,DK1,0,0,0,0,40
3099242_209019,3099242,209019,2018-10-07,Kenny Saief,BE1,0,0,0,0,68
3058481_58500,3058481,58500,2018-10-19,Alfredo Morales,L1,0,0,0,0,90
3063659_381187,3063659,381187,2018-10-19,Emmanuel Sabbi,DK1,0,0,0,0,75
3050249_145466,3050249,145466,2018-10-20,Tim Ream,GB1,0,0,0,0,90
3050254_255916,3050254,255916,2018-10-20,DeAndre Yedlin,GB1,0,0,0,0,90
3058478_332697,3058478,332697,2018-10-20,Weston McKennie,L1,0,0,0,0,90
3058479_72519,3058479,72519,2018-10-20,Bobby Wood,L1,0,0,0,0,61
3058480_315779,3058480,315779,2018-10-20,Christian Pulisic,L1,0,0,0,1,24
3058485_124732,3058485,124732,2018-10-20,John Anthony Brooks,L1,0,0,0,0,90
3063662_542776,3063662,542776,2018-10-20,Jonathan Amon,DK1,0,0,0,1,90
3080247_223047,3080247,223047,2018-10-20,Emerson Hyndman,SC1,0,0,0,0,87
3099247_411302,3099247,411302,2018-10-20,Brendan Hines-Ike,BE1,0,0,0,0,30
3061082_336160,3061082,336160,2018-10-21,Andrija Novakovich,NL1,0,0,0,0,90
3099250_209019,3099250,209019,2018-10-21,Kenny Saief,BE1,0,0,0,0,22
3097996_315779,3097996,315779,2018-10-24,Christian Pulisic,CL,0,0,0,0,79
3098002_332697,3098002,332697,2018-10-24,Weston McKennie,CL,0,0,0,0,8
3098713_209019,3098713,209019,2018-10-25,Kenny Saief,EL,0,0,0,0,90
3050260_145466,3050260,145466,2018-10-27,Tim Ream,GB1,0,0,0,0,90
3050264_255916,3050264,255916,2018-10-27,DeAndre Yedlin,GB1,0,0,0,0,90
3058488_315779,3058488,315779,2018-10-27,Christian Pulisic,L1,0,0,0,0,18
3058491_72519,3058491,72519,2018-10-27,Bobby Wood,L1,0,0,0,0,90
3058494_124732,3058494,124732,2018-10-27,John Anthony Brooks,L1,1,0,0,0,90
3058494_58500,3058494,58500,2018-10-27,Alfredo Morales,L1,1,0,0,0,78
3063665_542776,3063665,542776,2018-10-27,Jonathan Amon,DK1,0,0,0,0,71
3058489_332697,3058489,332697,2018-10-28,Weston McKennie,L1,1,0,0,0,90
3063664_381187,3063664,381187,2018-10-28,Emmanuel Sabbi,DK1,0,0,0,0,83
3099259_209019,3099259,209019,2018-10-28,Kenny Saief,BE1,0,0,0,1,45
3096444_58500,3096444,58500,2018-10-30,Alfredo Morales,DFB,1,0,0,0,65
3096456_124732,3096456,124732,2018-10-30,John Anthony Brooks,DFB,0,0,0,0,90
3096456_72519,3096456,72519,2018-10-30,Bobby Wood,DFB,0,0,0,0,45
3099261_242284,3099261,242284,2018-10-30,Ethan Horvath,BE1,0,0,0,0,90
3080261_223047,3080261,223047,2018-10-31,Emerson Hyndman,SC1,0,0,0,0,1
3096455_332697,3096455,332697,2018-10-31,Weston McKennie,DFB,0,0,0,0,29
3096460_315779,3096460,315779,2018-10-31,Christian Pulisic,DFB,0,0,1,2,120
3121499_448696,3121499,448696,2018-10-31,Michael Lansing,DKP,0,0,0,0,90
3099267_209019,3099267,209019,2018-11-01,Kenny Saief,BE1,0,0,0,0,90
3063674_381187,3063674,381187,2018-11-02,Emmanuel Sabbi,DK1,0,0,0,0,81
3047571_355369,3047571,355369,2018-11-03,Jordan,FR1,0,0,0,0,14
3050274_255916,3050274,255916,2018-11-03,DeAndre Yedlin,GB1,0,0,0,0,90
3058497_332697,3058497,332697,2018-11-03,Weston McKennie,L1,0,0,0,0,1
3058497_72519,3058497,72519,2018-11-03,Bobby Wood,L1,0,0,0,0,90
3058504_124732,3058504,124732,2018-11-03,John Anthony Brooks,L1,0,0,0,0,90
3058504_315779,3058504,315779,2018-11-03,Christian Pulisic,L1,0,0,0,0,12
3077229_282199,3077229,282199,2018-11-03,Erik Palmer-Brown,NL1,0,0,0,0,90
3080267_223047,3080267,223047,2018-11-03,Emerson Hyndman,SC1,0,0,0,0,69
3099270_242284,3099270,242284,2018-11-03,Ethan Horvath,BE1,0,0,0,0,90
3058500_31041,3058500,31041,2018-11-04,Fabian Johnson,L1,0,0,0,0,26
3058500_58500,3058500,58500,2018-11-04,Alfredo Morales,L1,0,0,0,0,90
3063673_542776,3063673,542776,2018-11-04,Jonathan Amon,DK1,0,0,0,0,45
3098011_315779,3098011,315779,2018-11-06,Christian Pulisic,CL,0,0,0,0,59
3098012_242284,3098012,242284,2018-11-06,Ethan Horvath,CL,0,0,0,0,90
3098017_332697,3098017,332697,2018-11-06,Weston McKennie,CL,0,0,0,0,34
3121502_544931,3121502,544931,2018-11-06,Christian Cappis,DKP,0,0,0,1,56
3098734_355369,3098734,355369,2018-11-08,Jordan,EL,0,0,1,0,19
3058510_124732,3058510,124732,2018-11-09,John Anthony Brooks,L1,1,0,0,0,90
3058510_72519,3058510,72519,2018-11-09,Bobby Wood,L1,0,0,0,0,87
3050285_255916,3050285,255916,2018-11-10,DeAndre Yedlin,GB1,0,0,0,0,90
3058509_31041,3058509,31041,2018-11-10,Fabian Johnson,L1,0,0,0,0,21
3077238_282199,3077238,282199,2018-11-10,Erik Palmer-Brown,NL1,0,0,0,0,90
3117058_242284,3117058,242284,2018-11-10,Ethan Horvath,BE1,0,0,0,0,90
3047588_355369,3047588,355369,2018-11-11,Jordan,FR1,0,0,0,0,18
3058508_332697,3058508,332697,2018-11-11,Weston McKennie,L1,0,0,0,0,25
3063678_381187,3063678,381187,2018-11-11,Emmanuel Sabbi,DK1,0,0,0,0,84
3063678_483047,3063678,483047,2018-11-11,Seyi Adekoya,DK1,0,0,0,0,20
3117062_209019,3117062,209019,2018-11-11,Kenny Saief,BE1,0,0,0,0,8
3117063_411302,3117063,411302,2018-11-11,Brendan Hines-Ike,BE1,0,0,0,0,90
3117065_242284,3117065,242284,2018-11-23,Ethan Horvath,BE1,0,0,0,0,90
3058521_315779,3058521,315779,2018-11-24,Christian Pulisic,L1,0,0,0,0,13
3058522_124732,3058522,124732,2018-11-24,John Anthony Brooks,L1,0,0,0,0,90
3063685_381187,3063685,381187,2018-11-24,Emmanuel Sabbi,DK1,0,0,0,0,90
3077248_282199,3077248,282199,2018-11-24,Erik Palmer-Brown,NL1,0,0,0,0,90
3117067_411302,3117067,411302,2018-11-24,Brendan Hines-Ike,BE1,0,0,0,0,90
3050296_38383,3050296,38383,2018-11-25,Danny Williams,GB1,0,0,0,0,1
3058517_72519,3058517,72519,2018-11-25,Bobby Wood,L1,0,0,1,0,90
3063687_483047,3063687,483047,2018-11-25,Seyi Adekoya,DK1,0,0,0,0,4
3063688_542776,3063688,542776,2018-11-25,Jonathan Amon,DK1,0,0,0,0,58
3050289_255916,3050289,255916,2018-11-26,DeAndre Yedlin,GB1,0,0,0,0,90
3098028_242284,3098028,242284,2018-11-28,Ethan Horvath,CL,0,0,0,0,90
3098028_315779,3098028,315779,2018-11-28,Christian Pulisic,CL,0,0,0,0,90
3098761_209019,3098761,209019,2018-11-29,Kenny Saief,EL,0,0,0,0,90
3050301_38383,3050301,38383,2018-12-01,Danny Williams,GB1,0,0,0,0,13
3050305_255916,3050305,255916,2018-12-01,DeAndre Yedlin,GB1,1,0,0,0,90
3058523_332697,3058523,332697,2018-12-01,Weston McKennie,L1,0,0,0,0,20
3058529_72519,3058529,72519,2018-12-01,Bobby Wood,L1,0,0,0,0,90
3077259_336160,3077259,336160,2018-12-01,Andrija Novakovich,NL1,0,0,0,0,15
3047608_355369,3047608,355369,2018-12-02,Jordan,FR1,0,0,0,0,32
3058527_124732,3058527,124732,2018-12-02,John Anthony Brooks,L1,1,0,0,0,90
3063692_381187,3063692,381187,2018-12-02,Emmanuel Sabbi,DK1,0,0,0,0,66
3077263_282199,3077263,282199,2018-12-02,Erik Palmer-Brown,NL1,0,0,0,0,90
3117078_242284,3117078,242284,2018-12-02,Ethan Horvath,BE1,0,0,0,0,90
3117079_209019,3117079,209019,2018-12-02,Kenny Saief,BE1,0,0,0,0,2
3047615_355369,3047615,355369,2018-12-05,Jordan,FR1,0,0,1,0,62
3050310_145466,3050310,145466,2018-12-05,Tim Ream,GB1,0,0,0,0,6
3050315_255916,3050315,255916,2018-12-05,DeAndre Yedlin,GB1,1,0,0,0,90
3058537_393325,3058537,393325,2018-12-07,Josh Sargent,L1,0,0,1,0,14
3058537_58500,3058537,58500,2018-12-07,Alfredo Morales,L1,0,0,0,0,29
3077264_336160,3077264,336160,2018-12-07,Andrija Novakovich,NL1,0,0,0,0,16
3117081_242284,3117081,242284,2018-12-07,Ethan Horvath,BE1,0,0,0,0,90
3047657_355369,3047657,355369,2018-12-08,Jordan,FR1,0,0,0,0,1
3050317_38383,3050317,38383,2018-12-08,Danny Williams,GB1,1,0,0,0,70
3050324_145466,3050324,145466,2018-12-08,Tim Ream,GB1,0,0,0,0,90
3058533_315779,3058533,315779,2018-12-08,Christian Pulisic,L1,0,0,0,0,2
3058533_332697,3058533,332697,2018-12-08,Weston McKennie,L1,0,0,0,0,90
3063699_381187,3063699,381187,2018-12-08,Emmanuel Sabbi,DK1,1,0,0,0,87
3080298_223047,3080298,223047,2018-12-08,Emerson Hyndman,SC1,0,0,0,0,45
3117082_411302,3117082,411302,2018-12-08,Brendan Hines-Ike,BE1,0,0,0,0,1
3050325_255916,3050325,255916,2018-12-09,DeAndre Yedlin,GB1,0,1,0,0,57
3058535_31041,3058535,31041,2018-12-09,Fabian Johnson,L1,0,0,0,0,11
3058539_72519,3058539,72519,2018-12-09,Bobby Wood,L1,0,0,0,0,1
3063701_483047,3063701,483047,2018-12-09,Seyi Adekoya,DK1,0,0,0,0,16
3063703_542776,3063703,542776,2018-12-10,Jonathan Amon,DK1,0,0,0,0,17
3098043_242284,3098043,242284,2018-12-11,Ethan Horvath,CL,0,0,0,0,90
3098044_315779,3098044,315779,2018-12-11,Christian Pulisic,CL,0,0,0,0,90
3098787_355369,3098787,355369,2018-12-13,Jordan,EL,0,0,0,0,75
3098798_209019,3098798,209019,2018-12-13,Kenny Saief,EL,0,0,0,0,68
3058549_124732,3058549,124732,2018-12-14,John Anthony Brooks,L1,0,0,0,0,90
3050329_145466,3050329,145466,2018-12-15,Tim Ream,GB1,0,0,0,0,45
3058541_31041,3058541,31041,2018-12-15,Fabian Johnson,L1,0,0,0,0,16
3058542_315779,3058542,315779,2018-12-15,Christian Pulisic,L1,0,0,0,0,1
3058542_393325,3058542,393325,2018-12-15,Josh Sargent,L1,1,0,0,0,7
3117170_242284,3117170,242284,2018-12-15,Ethan Horvath,BE1,0,0,0,0,90
3117170_411302,3117170,411302,2018-12-15,Brendan Hines-Ike,BE1,0,0,0,0,90
3063713_483047,3063713,483047,2018-12-16,Seyi Adekoya,DK1,0,0,0,0,5
3063718_542776,3063718,542776,2018-12-16,Jonathan Amon,DK1,0,0,0,0,45
3077281_336160,3077281,336160,2018-12-16,Andrija Novakovich,NL1,0,0,0,1,90
3080301_223047,3080301,223047,2018-12-16,Emerson Hyndman,SC1,0,0,0,0,90
3063712_381187,3063712,381187,2018-12-17,Emmanuel Sabbi,DK1,0,0,0,0,90
3058552_31041,3058552,31041,2018-12-18,Fabian Johnson,L1,0,0,0,0,75
3058557_124732,3058557,124732,2018-12-18,John Anthony Brooks,L1,0,0,0,0,90
3058558_315779,3058558,315779,2018-12-18,Christian Pulisic,L1,1,0,0,0,90
3058551_332697,3058551,332697,2018-12-19,Weston McKennie,L1,1,0,0,1,90
3058555_72519,3058555,72519,2018-12-19,Bobby Wood,L1,0,0,0,0,90
3080256_223047,3080256,223047,2018-12-19,Emerson Hyndman,SC1,0,0,0,0,90
3058560_31041,3058560,31041,2018-12-21,Fabian Johnson,L1,0,0,0,0,90
3047707_355369,3047707,355369,2018-12-22,Jordan,FR1,0,0,2,1,68
3050344_145466,3050344,145466,2018-12-22,Tim Ream,GB1,0,0,0,0,90
3050344_255916,3050344,255916,2018-12-22,DeAndre Yedlin,GB1,0,0,0,0,6
3058562_393325,3058562,393325,2018-12-22,Josh Sargent,L1,0,0,1,0,24
3058563_332697,3058563,332697,2018-12-22,Weston McKennie,L1,1,0,0,0,31
3058566_72519,3058566,72519,2018-12-22,Bobby Wood,L1,0,0,0,0,90
3077284_336160,3077284,336160,2018-12-22,Andrija Novakovich,NL1,0,0,0,0,90
3080310_223047,3080310,223047,2018-12-22,Emerson Hyndman,SC1,0,0,0,0,67
3117178_209019,3117178,209019,2018-12-22,Kenny Saief,BE1,0,0,0,0,2
3058565_124732,3058565,124732,2018-12-23,John Anthony Brooks,L1,0,0,0,1,90
3117182_242284,3117182,242284,2018-12-23,Ethan Horvath,BE1,0,0,0,0,90
3050420_145466,3050420,145466,2018-12-26,Tim Ream,GB1,0,0,0,0,90
3050422_255916,3050422,255916,2018-12-26,DeAndre Yedlin,GB1,0,0,0,0,90
3080317_223047,3080317,223047,2018-12-26,Emerson Hyndman,SC1,0,0,0,0,66
3136369_242284,3136369,242284,2018-12-27,Ethan Horvath,BE1,0,0,0,0,90
3136370_209019,3136370,209019,2018-12-27,Kenny Saief,BE1,0,0,0,0,6
3050350_145466,3050350,145466,2018-12-29,Tim Ream,GB1,0,0,0,0,90
3050356_255916,3050356,255916,2018-12-29,DeAndre Yedlin,GB1,1,0,0,0,90
3080321_223047,3080321,223047,2018-12-29,Emerson Hyndman,SC1,0,0,0,0,28
3050357_145466,3050357,145466,2019-01-01,Tim Ream,GB1,0,0,0,0,90
3050364_255916,3050364,255916,2019-01-02,DeAndre Yedlin,GB1,0,0,0,0,90
3136620_145466,3136620,145466,2019-01-06,Tim Ream,FAC,0,0,0,0,90
3050368_145466,3050368,145466,2019-01-12,Tim Ream,GB1,0,0,0,0,90
3050370_255916,3050370,255916,2019-01-12,DeAndre Yedlin,GB1,0,0,0,0,82
3047692_355369,3047692,355369,2019-01-16,Jordan,FR1,0,0,0,0,90
3050383_255916,3050383,255916,2019-01-19,DeAndre Yedlin,GB1,0,0,0,0,90
3058571_315779,3058571,315779,2019-01-19,Christian Pulisic,L1,0,0,0,0,14
3058574_58500,3058574,58500,2019-01-19,Alfredo Morales,L1,0,0,0,1,90
3058575_393325,3058575,393325,2019-01-19,Josh Sargent,L1,0,0,0,0,10
3058575_72519,3058575,72519,2019-01-19,Bobby Wood,L1,0,0,0,0,63
3127441_370846,3127441,370846,2019-01-19,Timothy Weah,SFA,0,0,1,0,21
3047729_355369,3047729,355369,2019-01-20,Jordan,FR1,0,0,0,0,21
3050379_145466,3050379,145466,2019-01-20,Tim Ream,GB1,0,0,0,0,90
3058568_124732,3058568,124732,2019-01-20,John Anthony Brooks,L1,0,0,0,0,90
3058568_332697,3058568,332697,2019-01-20,Weston McKennie,L1,1,0,0,1,90
3136376_242284,3136376,242284,2019-01-20,Ethan Horvath,BE1,0,0,0,0,90
3141061_336160,3141061,336160,2019-01-20,Andrija Novakovich,NL1,0,0,0,0,90
3080325_370846,3080325,370846,2019-01-23,Timothy Weah,SC1,0,0,1,0,26
3137423_336160,3137423,336160,2019-01-23,Andrija Novakovich,NLP,0,0,1,0,86
3058581_393325,3058581,393325,2019-01-26,Josh Sargent,L1,0,0,0,0,21
3080332_370846,3080332,370846,2019-01-26,Timothy Weah,SC1,0,0,0,0,63
3093779_124732,3093779,124732,2019-01-26,John Anthony Brooks,L1,1,0,0,0,90
3147869_341049,3147869,341049,2019-01-26,Cameron Carter-Vickers,FAC,1,0,0,0,90
3058584_332705,3058584,332705,2019-01-27,Tyler Adams,L1,0,0,0,0,90
3058584_58500,3058584,58500,2019-01-27,Alfredo Morales,L1,0,0,0,0,90
3139965_242284,3139965,242284,2019-01-27,Ethan Horvath,BE1,0,0,0,0,90
3139966_209019,3139966,209019,2019-01-27,Kenny Saief,BE1,0,0,0,0,6
3141072_336160,3141072,336160,2019-01-27,Andrija Novakovich,NL1,0,0,0,0,90
3050389_145466,3050389,145466,2019-01-29,Tim Ream,GB1,0,0,0,0,27
3050393_255916,3050393,255916,2019-01-29,DeAndre Yedlin,GB1,0,0,0,0,90
3080284_370846,3080284,370846,2019-01-30,Timothy Weah,SC1,0,0,0,0,16
3058592_332705,3058592,332705,2019-02-01,Tyler Adams,L1,0,0,0,0,90
3058592_72519,3058592,72519,2019-02-01,Bobby Wood,L1,0,0,0,0,45
3050401_145466,3050401,145466,2019-02-02,Tim Ream,GB1,0,0,0,0,45
3050405_255916,3050405,255916,2019-02-02,DeAndre Yedlin,GB1,1,0,0,0,90
3058585_332697,3058585,332697,2019-02-02,Weston McKennie,L1,0,0,0,0,90
3058586_58500,3058586,58500,2019-02-02,Alfredo Morales,L1,1,0,0,0,90
3058589_315779,3058589,315779,2019-02-02,Christian Pulisic,L1,0,0,0,0,25
3058590_124732,3058590,124732,2019-02-02,John Anthony Brooks,L1,0,0,0,0,90
3058593_393325,3058593,393325,2019-02-02,Josh Sargent,L1,0,0,0,0,45
3080342_370846,3080342,370846,2019-02-03,Timothy Weah,SC1,0,0,1,1,16
3139976_242284,3139976,242284,2019-02-03,Ethan Horvath,BE1,0,0,0,0,90
3141078_336160,3141078,336160,2019-02-03,Andrija Novakovich,NL1,0,0,0,0,80
3122484_315779,3122484,315779,2019-02-05,Christian Pulisic,DFB,0,0,1,0,120
3080344_370846,3080344,370846,2019-02-06,Timothy Weah,SC1,0,0,0,0,90
3122480_332697,3122480,332697,2019-02-06,Weston McKennie,DFB,0,0,0,1,90
3122480_58500,3122480,58500,2019-02-06,Alfredo Morales,DFB,1,0,0,0,90
3122485_124732,3122485,124732,2019-02-06,John Anthony Brooks,DFB,1,0,0,0,90
3122485_332705,3122485,332705,2019-02-06,Tyler Adams,DFB,0,0,0,0,90
3050409_145466,3050409,145466,2019-02-09,Tim Ream,GB1,0,0,0,0,90
3058594_332697,3058594,332697,2019-02-09,Weston McKennie,L1,0,0,0,1,90
3058596_332705,3058596,332705,2019-02-09,Tyler Adams,L1,0,0,0,0,1
3058599_72519,3058599,72519,2019-02-09,Bobby Wood,L1,0,0,0,0,27
3058600_124732,3058600,124732,2019-02-09,John Anthony Brooks,L1,0,0,0,0,90
3139981_411302,3139981,411302,2019-02-09,Brendan Hines-Ike,BE1,0,0,0,0,90
3047758_355369,3047758,355369,2019-02-10,Jordan,FR1,0,0,0,0,31
3058598_393325,3058598,393325,2019-02-10,Josh Sargent,L1,0,0,0,0,2
3058602_58500,3058602,58500,2019-02-10,Alfredo Morales,L1,0,0,0,0,25
3063727_381187,3063727,381187,2019-02-10,Emmanuel Sabbi,DK1,0,0,0,0,90
3063727_544931,3063727,544931,2019-02-10,Christian Cappis,DK1,0,0,0,0,3
3063730_542776,3063730,542776,2019-02-10,Jonathan Amon,DK1,0,0,0,0,6
3139984_242284,3139984,242284,2019-02-10,Ethan Horvath,BE1,0,0,0,0,90
3141096_336160,3141096,336160,2019-02-10,Andrija Novakovich,NL1,0,0,1,0,90
3150467_370846,3150467,370846,2019-02-10,Timothy Weah,SFA,0,0,0,0,23
3050416_255916,3050416,255916,2019-02-11,DeAndre Yedlin,GB1,0,0,0,0,90
3135803_315779,3135803,315779,2019-02-13,Christian Pulisic,CL,0,0,0,0,88
3135836_242284,3135836,242284,2019-02-14,Ethan Horvath,EL,0,0,0,0,90
3135843_370846,3135843,370846,2019-02-14,Timothy Weah,EL,0,0,0,0,31
3058603_332697,3058603,332697,2019-02-16,Weston McKennie,L1,0,0,0,0,90
3058604_72519,3058604,72519,2019-02-16,Bobby Wood,L1,0,0,0,0,23
3058606_332705,3058606,332705,2019-02-16,Tyler Adams,L1,0,0,0,1,90
3058608_393325,3058608,393325,2019-02-16,Josh Sargent,L1,0,0,0,0,15
3058610_124732,3058610,124732,2019-02-16,John Anthony Brooks,L1,0,0,0,0,90
3063737_381187,3063737,381187,2019-02-16,Emmanuel Sabbi,DK1,0,0,0,0,69
3063737_542776,3063737,542776,2019-02-16,Jonathan Amon,DK1,0,0,0,0,9
3141105_336160,3141105,336160,2019-02-16,Andrija Novakovich,NL1,0,0,0,0,90
3058605_58500,3058605,58500,2019-02-17,Alfredo Morales,L1,0,0,0,0,90
3058607_31041,3058607,31041,2019-02-17,Fabian Johnson,L1,0,0,0,0,90
3080351_370846,3080351,370846,2019-02-17,Timothy Weah,SC1,1,0,0,0,13
3139995_242284,3139995,242284,2019-02-17,Ethan Horvath,BE1,0,0,0,0,90
3141108_282199,3141108,282199,2019-02-17,Erik Palmer-Brown,NL1,0,0,0,0,90
3156272_341049,3156272,341049,2019-02-17,Cameron Carter-Vickers,FAC,0,0,0,0,90
3135806_332697,3135806,332697,2019-02-20,Weston McKennie,CL,0,0,0,0,78
3135862_242284,3135862,242284,2019-02-21,Ethan Horvath,EL,1,0,0,0,90
3050436_145466,3050436,145466,2019-02-22,Tim Ream,GB1,0,0,0,0,90
3058616_393325,3058616,393325,2019-02-22,Josh Sargent,L1,0,0,0,0,61
3050435_255916,3050435,255916,2019-02-23,DeAndre Yedlin,GB1,1,0,0,0,90
3058615_124732,3058615,124732,2019-02-23,John Anthony Brooks,L1,0,0,0,1,90
3058615_31041,3058615,31041,2019-02-23,Fabian Johnson,L1,0,0,0,0,90
3058620_58500,3058620,58500,2019-02-23,Alfredo Morales,L1,1,0,0,0,90
3140010_411302,3140010,411302,2019-02-23,Brendan Hines-Ike,BE1,0,0,0,0,9
3141114_336160,3141114,336160,2019-02-23,Andrija Novakovich,NL1,0,0,0,0,90
3141116_282199,3141116,282199,2019-02-23,Erik Palmer-Brown,NL1,0,0,0,0,90
3058617_72519,3058617,72519,2019-02-24,Bobby Wood,L1,0,0,0,0,25
3063750_381187,3063750,381187,2019-02-24,Emmanuel Sabbi,DK1,0,0,0,1,50
3140012_242284,3140012,242284,2019-02-24,Ethan Horvath,BE1,0,0,0,0,90
3058614_332705,3058614,332705,2019-02-25,Tyler Adams,L1,0,0,0,0,45
3050444_145466,3050444,145466,2019-02-27,Tim Ream,GB1,0,0,0,0,90
3080362_370846,3080362,370846,2019-02-27,Timothy Weah,SC1,0,0,0,0,9
3063754_381187,3063754,381187,2019-03-01,Emmanuel Sabbi,DK1,0,0,0,0,62
3058634_31041,3058634,31041,2019-03-02,Fabian Johnson,L1,0,0,0,0,14
3058638_332705,3058638,332705,2019-03-02,Tyler Adams,L1,0,0,0,0,90
3140019_242284,3140019,242284,2019-03-02,Ethan Horvath,BE1,0,0,0,0,90
3141124_282199,3141124,282199,2019-03-02,Erik Palmer-Brown,NL1,0,0,0,0,90
3050451_145466,3050451,145466,2019-03-03,Tim Ream,GB1,0,0,0,0,90
3058632_72519,3058632,72519,2019-03-03,Bobby Wood,L1,0,0,0,0,90
3058637_124732,3058637,124732,2019-03-03,John Anthony Brooks,L1,0,0,1,0,90
3141112_336160,3141112,336160,2019-03-03,Andrija Novakovich,NL1,0,0,1,0,90
3135809_315779,3135809,315779,2019-03-05,Christian Pulisic,CL,0,0,0,0,28
3058643_332697,3058643,332697,2019-03-08,Weston McKennie,L1,0,0,0,1,90
3063768_381187,3063768,381187,2019-03-08,Emmanuel Sabbi,DK1,0,0,0,0,76
3050462_145466,3050462,145466,2019-03-09,Tim Ream,GB1,0,0,0,0,90
3050465_255916,3050465,255916,2019-03-09,DeAndre Yedlin,GB1,0,0,0,0,90
3058639_124732,3058639,124732,2019-03-09,John Anthony Brooks,L1,0,0,0,0,90
3058641_315779,3058641,315779,2019-03-09,Christian Pulisic,L1,0,0,1,1,11
3058642_332705,3058642,332705,2019-03-09,Tyler Adams,L1,0,0,0,0,73
3058646_31041,3058646,31041,2019-03-09,Fabian Johnson,L1,0,0,0,0,90
3080367_370846,3080367,370846,2019-03-09,Timothy Weah,SC1,0,0,0,0,12
3141121_282199,3141121,282199,2019-03-09,Erik Palmer-Brown,NL1,0,0,0,0,90
3063771_542776,3063771,542776,2019-03-10,Jonathan Amon,DK1,0,0,0,0,6
3140027_242284,3140027,242284,2019-03-10,Ethan Horvath,BE1,0,0,0,0,90
3141139_336160,3141139,336160,2019-03-10,Andrija Novakovich,NL1,0,0,0,0,90
3058647_58500,3058647,58500,2019-03-11,Alfredo Morales,L1,0,0,0,0,12
3135807_332697,3135807,332697,2019-03-12,Weston McKennie,CL,0,0,0,0,74
3058653_31041,3058653,31041,2019-03-15,Fabian Johnson,L1,0,0,0,0,90
3141135_336160,3141135,336160,2019-03-15,Andrija Novakovich,NL1,0,0,1,1,90
3050475_255916,3050475,255916,2019-03-16,DeAndre Yedlin,GB1,0,0,0,1,90
3058649_332697,3058649,332697,2019-03-16,Weston McKennie,L1,0,0,0,0,90
3058649_332705,3058649,332705,2019-03-16,Tyler Adams,L1,0,0,0,0,90
3058654_315779,3058654,315779,2019-03-16,Christian Pulisic,L1,0,0,0,0,90
3058656_124732,3058656,124732,2019-03-16,John Anthony Brooks,L1,0,0,0,0,90
3080374_370846,3080374,370846,2019-03-16,Timothy Weah,SC1,0,0,0,0,12
3141130_282199,3141130,282199,2019-03-16,Erik Palmer-Brown,NL1,1,0,0,0,90
3159985_341049,3159985,341049,2019-03-16,Cameron Carter-Vickers,FAC,0,0,0,0,90
3050479_145466,3050479,145466,2019-03-17,Tim Ream,GB1,0,0,0,0,90
